order_date,product_id,InvoiceNo,Quantity,UnitPrice,Discount,amount
2022-09-14 02:00,SKU_1980,685698,24,85.43,0.25,2050.07
2022-09-14 03:00,SKU_1697,752824,36,79.31,0.39,2854.77
2022-09-14 04:00,SKU_1448,506895,35,56.21,0.45,1966.9
2022-09-14 05:00,SKU_1314,455125,40,53.99,0.29,2159.31
2022-09-14 06:00,SKU_1150,145310,6,12.39,0.14,74.2
2022-09-14 07:00,SKU_1324,707694,7,86.42,0.25,604.69
2022-09-14 08:00,SKU_1402,291755,14,85.28,0.24,1193.68
2022-09-14 09:00,SKU_1802,474909,17,86.72,0.05,1474.19
2022-09-14 10:00,SKU_1352,388136,27,3.79,0.43,101.9
2022-09-14 11:00,SKU_1950,129433,42,25.27,0.28,1061.06
2022-09-14 12:00,SKU_1109,569790,44,43.19,0.11,1900.25
2022-09-14 13:00,SKU_1465,912365,6,26.64,0.17,159.67
2022-09-14 14:00,SKU_1039,814095,3,79.56,0.05,238.63
2022-09-14 15:00,SKU_1653,765130,39,13.44,0.43,523.73
2022-09-14 16:00,SKU_1339,431429,35,59.03,0.34,2065.71
2022-09-14 17:00,SKU_1371,996553,2,69.37,0.25,138.49
2022-09-14 18:00,SKU_1524,484891,19,73.96,0.18,1405.06
2022-09-14 19:00,SKU_1506,528487,42,61.17,0.1,2569.04
2022-09-14 20:00,SKU_1052,304463,23,47.51,0.41,1092.32
2022-09-14 21:00,SKU_1079,998114,17,20.84,0.19,354.09
2022-09-14 22:00,SKU_1744,864993,9,26.82,0.25,241.13
2022-09-14 23:00,SKU_1350,123439,40,8.47,0.06,338.74
2022-09-15 00:00,SKU_1550,457970,9,44.56,0.3,400.74
2022-09-15 01:00,SKU_1738,504317,35,2.66,0.0,93.1
2022-09-15 02:00,SKU_1339,717064,9,26.03,0.27,234.0
2022-09-15 03:00,SKU_1120,837679,12,73.54,0.42,882.06
2022-09-15 04:00,SKU_1064,538133,3,57.11,0.07,171.26
2022-09-15 05:00,SKU_1439,454489,37,75.2,0.09,2782.31
2022-09-15 06:00,SKU_1295,999355,21,28.89,0.28,606.41
2022-09-15 07:00,SKU_1941,969891,28,67.98,0.37,1903.07
2022-09-15 08:00,SKU_1204,344361,33,76.11,0.04,2511.59
2022-09-15 09:00,SKU_1646,835922,34,65.99,0.27,2243.39
2022-09-15 10:00,SKU_1556,534412,43,45.97,0.02,1976.69
2022-09-15 11:00,SKU_1277,778929,22,19.76,0.21,434.51
2022-09-15 12:00,SKU_1134,797247,-20,-81.79,1.9841982932411821,1633.81580170676
2022-09-15 13:00,SKU_1377,974403,30,75.85,0.23,2275.27
2022-09-15 14:00,SKU_1979,548520,31,75.54,0.01,2341.73
2022-09-15 15:00,SKU_1051,223299,16,90.34,0.04,1445.4
2022-09-15 16:00,SKU_1740,595644,35,88.16,0.42,3085.18
2022-09-15 17:00,SKU_1867,525615,1,29.46,0.49,28.97
2022-09-15 18:00,SKU_1579,872443,9,5.26,0.13,47.21
2022-09-15 19:00,SKU_1709,911668,1,93.08,0.33,92.75
2022-09-15 20:00,SKU_1066,585951,23,36.48,0.03,839.01
2022-09-15 21:00,SKU_1002,841230,37,97.44,0.21,3605.07
2022-09-15 22:00,SKU_1569,476823,18,74.57,0.16,1342.1
2022-09-15 23:00,SKU_1887,591969,4,35.13,0.31,140.21
2022-09-16 00:00,SKU_1450,180570,10,59.07,0.38,590.32
2022-09-16 01:00,SKU_1509,720909,27,92.69,0.09,2502.54
2022-09-16 02:00,SKU_1767,371586,47,12.71,0.34,597.03
2022-09-16 03:00,SKU_1867,418581,2,71.85,0.47,143.23
2022-09-16 04:00,SKU_1437,880699,4,30.98,0.39,123.53
2022-09-16 05:00,SKU_1776,440323,40,10.74,0.4,429.2
2022-09-16 06:00,SKU_1949,828606,33,38.34,0.09,1265.13
2022-09-16 07:00,SKU_1975,793920,41,26.67,0.43,1093.04
2022-09-16 08:00,SKU_1946,551286,8,6.49,0.05,51.87
2022-09-16 09:00,SKU_1527,535643,15,97.3,0.28,1459.22
2022-09-16 10:00,SKU_1779,688845,7,30.36,0.15,212.37
2022-09-16 11:00,SKU_1101,697040,-2,44.27,0.27,-88.81
2022-09-16 12:00,SKU_1915,308320,30,76.63,0.49,2298.41
2022-09-16 13:00,SKU_1436,301513,45,5.95,0.42,267.33
2022-09-16 14:00,SKU_1798,672822,24,55.0,0.02,1319.98
2022-09-16 15:00,SKU_1733,466447,20,79.33,0.43,1586.17
2022-09-16 16:00,SKU_1020,259002,5,84.67,0.41,422.94
2022-09-16 17:00,SKU_1386,844402,7,70.83,0.33,495.48
2022-09-16 18:00,SKU_1532,477431,37,39.8,0.07,1472.53
2022-09-16 19:00,SKU_1091,893720,2,56.62,0.3,112.94
2022-09-16 20:00,SKU_1795,209570,10,18.9,0.3,188.7
2022-09-16 21:00,SKU_1132,981979,-46,-61.32,0.01,2820.71
2022-09-16 22:00,SKU_1838,622699,21,11.74,0.12,246.42
2022-09-16 23:00,SKU_1504,705410,3,87.14,0.19,261.23
2022-09-17 00:00,SKU_1452,816878,14,95.71,0.42,1339.52
2022-09-17 01:00,SKU_1840,132400,16,29.45,0.15,471.05
2022-09-17 02:00,SKU_1686,232639,8,21.62,0.24,172.72
2022-09-17 03:00,SKU_1724,672166,24,54.9,0.26,1317.34
2022-09-17 04:00,SKU_1147,148850,14,93.97,0.23,1315.35
2022-09-17 05:00,SKU_1933,766495,6,42.03,0.09,252.09
2022-09-17 06:00,SKU_1231,965476,24,11.03,0.04,264.68
2022-09-17 07:00,SKU_1883,145113,29,93.66,0.05,2716.09
2022-09-17 08:00,SKU_1164,158791,-9,-21.98,1.8879847902976836,195.932015209702
2022-09-17 09:00,SKU_1313,896116,34,62.4,0.05,2121.55
2022-09-17 10:00,SKU_1656,979215,44,89.2,0.29,3924.51
2022-09-17 11:00,SKU_1297,696015,5,58.28,0.36,291.04
2022-09-17 12:00,SKU_1987,969810,34,10.84,0.22,368.34
2022-09-17 13:00,SKU_1222,682840,-37,62.35,0.03,-2306.98
2022-09-17 14:00,SKU_1352,239118,34,3.55,0.08,120.62
2022-09-17 15:00,SKU_1415,629222,13,11.87,0.11,154.2
2022-09-17 16:00,SKU_1061,802166,3,71.81,0.05,215.38
2022-09-17 17:00,SKU_1607,363498,5,81.19,0.05,405.9
2022-09-17 18:00,SKU_1623,729065,22,60.46,0.33,1329.79
2022-09-17 19:00,SKU_1375,719640,21,51.55,0.0,1082.55
2022-09-17 20:00,SKU_1598,354164,27,2.33,0.37,62.54
2022-09-17 21:00,SKU_1404,153046,24,76.93,0.03,1846.29
2022-09-17 22:00,SKU_1984,473242,39,77.88,0.1,3037.22
2022-09-17 23:00,SKU_1928,689352,48,75.54,0.01,3625.91
2022-09-18 00:00,SKU_1254,419328,8,57.18,0.34,457.1
2022-09-18 01:00,SKU_1450,758323,4,88.94,0.49,355.27
2022-09-18 02:00,SKU_1389,127424,36,81.27,0.31,2925.41
2022-09-18 03:00,SKU_1624,835399,6,20.66,0.47,123.49
2022-09-18 04:00,SKU_1765,758402,31,12.5,0.1,387.4
2022-09-18 05:00,SKU_1347,598493,5,2.76,0.08,13.72
2022-09-18 06:00,SKU_1501,369283,44,22.15,0.21,974.39
2022-09-18 07:00,SKU_1321,373370,6,73.92,0.16,443.36
2022-09-18 08:00,SKU_1543,467378,2,48.1,0.43,95.77
2022-09-18 09:00,SKU_1063,573514,1,69.9,0.49,69.41
2022-09-18 10:00,SKU_1153,445796,29,80.61,0.02,2337.67
2022-09-18 11:00,SKU_1957,793468,23,36.96,0.06,850.02
2022-09-18 12:00,SKU_1516,694935,-1,-87.86,0.27,87.59
2022-09-18 13:00,SKU_1394,692905,43,78.5,0.18,3375.32
2022-09-18 14:00,SKU_1895,260887,18,60.18,0.14,1083.1
2022-09-18 15:00,SKU_1329,797590,3,69.29,0.25,207.62
2022-09-18 16:00,SKU_1462,294444,16,29.85,0.49,477.11
2022-09-18 17:00,SKU_1721,869244,36,75.13,0.45,2704.23
2022-09-18 18:00,SKU_1944,809380,31,15.98,0.24,495.14
2022-09-18 19:00,SKU_1973,576665,22,17.28,0.36,379.8
2022-09-18 20:00,SKU_1091,248537,8,63.6,0.12,508.68
2022-09-18 21:00,SKU_1221,501210,22,23.26,0.48,511.24
2022-09-18 22:00,SKU_1189,627819,13,43.13,0.01,560.68
2022-09-18 23:00,SKU_1571,764703,38,55.94,0.31,2125.41
2022-09-19 00:00,SKU_1204,552282,29,68.58,0.31,1988.51
2022-09-19 01:00,SKU_1211,854380,16,85.29,0.11,1364.53
2022-09-19 02:00,SKU_1769,456455,10,53.2,0.08,531.92
2022-09-19 03:00,SKU_1088,847662,46,53.64,0.06,2467.38
2022-09-19 04:00,SKU_1747,182124,34,75.48,0.06,2566.26
2022-09-19 05:00,SKU_1954,581920,33,82.47,0.29,2721.22
2022-09-19 06:00,SKU_1362,800149,14,12.64,0.4,176.56
2022-09-19 07:00,SKU_1370,668357,48,12.67,0.43,607.73
2022-09-19 08:00,SKU_1331,857758,32,56.79,0.42,1816.86
2022-09-19 09:00,SKU_1920,318474,23,47.1,0.45,1082.85
2022-09-19 10:00,SKU_1707,746195,15,50.64,0.4,759.2
2022-09-19 11:00,SKU_1425,880288,25,21.13,0.47,527.78
2022-09-19 12:00,SKU_1843,188074,26,86.09,0.42,2237.92
2022-09-19 13:00,SKU_1454,208345,12,18.69,0.22,224.06
2022-09-19 14:00,SKU_1694,317834,19,28.33,0.07,538.2
2022-09-19 15:00,SKU_1421,556319,49,23.67,0.08,1159.75
2022-09-19 16:00,SKU_1999,551797,47,84.71,0.27,3981.1
2022-09-19 17:00,SKU_1762,577154,40,18.74,0.29,749.31
2022-09-19 18:00,SKU_1735,154203,19,84.21,0.35,1599.64
2022-09-19 19:00,SKU_1170,246162,32,93.66,0.29,2996.83
2022-09-19 20:00,SKU_1709,640203,10,51.99,0.23,519.67
2022-09-19 21:00,SKU_1248,927909,27,29.7,0.44,801.46
2022-09-19 22:00,SKU_1180,288059,23,10.93,0.1,251.29
2022-09-19 23:00,SKU_1474,580263,41,6.28,0.01,257.47
2022-09-20 00:00,SKU_1482,478884,18,60.9,0.4,1095.8
2022-09-20 01:00,SKU_1383,222217,35,6.63,0.35,231.7
2022-09-20 02:00,SKU_1788,246101,13,98.56,0.23,1281.05
2022-09-20 03:00,SKU_1403,851727,2,23.42,0.06,46.78
2022-09-20 04:00,SKU_1786,189067,36,95.32,0.36,3431.16
2022-09-20 05:00,SKU_1160,153520,22,83.0,0.26,1825.74
2022-09-20 06:00,SKU_1247,170053,20,27.76,0.21,554.99
2022-09-20 07:00,SKU_1318,151464,7,42.62,0.17,298.17
2022-09-20 08:00,SKU_1963,253033,12,98.91,0.4,1186.52
2022-09-20 09:00,SKU_1699,911789,15,25.21,0.5,377.65
2022-09-20 10:00,SKU_1530,232316,29,48.8,0.36,1414.84
2022-09-20 11:00,SKU_1755,167952,48,64.92,0.42,3115.74
2022-09-20 12:00,SKU_1112,148061,8,71.23,0.04,569.8
2022-09-20 13:00,SKU_1923,892922,-43,-45.83,0.28,1970.41
2022-09-20 14:00,SKU_1789,614072,13,24.0,0.36,311.64
2022-09-20 15:00,SKU_1562,617071,33,78.43,0.13,2588.06
2022-09-20 16:00,SKU_1343,701507,5,39.36,0.11,196.69
2022-09-20 17:00,SKU_1122,892271,19,91.9,0.13,1745.97
2022-09-20 18:00,SKU_1749,124992,7,38.39,0.19,268.54
2022-09-20 19:00,SKU_1318,737442,4,39.97,0.14,159.74
2022-09-20 20:00,SKU_1573,354166,37,75.64,0.32,2798.36
2022-09-20 21:00,SKU_1477,276010,9,32.8,0.46,294.74
2022-09-20 22:00,SKU_1412,879375,19,68.72,0.42,1305.26
2022-09-20 23:00,SKU_1585,418393,25,77.46,0.28,1936.22
2022-09-21 00:00,SKU_1244,727601,1,36.49,0.0,36.49
2022-09-21 01:00,SKU_1543,412878,43,12.0,0.08,515.92
2022-09-21 02:00,SKU_1456,802440,4,71.28,0.22,284.9
2022-09-21 03:00,SKU_1152,305532,18,72.31,0.2,1301.38
2022-09-21 04:00,SKU_1655,749914,7,79.42,0.39,555.55
2022-09-21 05:00,SKU_1014,910692,19,26.38,0.09,501.13
2022-09-21 06:00,SKU_1442,814967,23,25.64,0.24,589.48
2022-09-21 07:00,SKU_1303,161852,28,42.42,0.03,1187.73
2022-09-21 08:00,SKU_1785,128380,29,84.28,0.17,2443.95
2022-09-21 09:00,SKU_1244,577563,6,40.77,0.29,244.33
2022-09-21 10:00,SKU_1790,171257,44,66.35,0.34,2919.06
2022-09-21 11:00,SKU_1566,272263,27,35.73,0.3,964.41
2022-09-21 12:00,SKU_1553,367074,48,57.52,0.33,2760.63
2022-09-21 13:00,SKU_1898,613279,46,2.15,0.43,98.47
2022-09-21 14:00,SKU_1454,804914,4,47.54,0.22,189.94
2022-09-21 15:00,SKU_1358,843847,23,15.69,0.08,360.79
2022-09-21 16:00,SKU_1051,416161,30,54.98,0.1,1649.3
2022-09-21 17:00,SKU_1010,550514,45,72.99,0.37,3284.18
2022-09-21 18:00,SKU_1822,870112,24,27.23,0.49,653.03
2022-09-21 19:00,SKU_1599,544605,32,57.93,0.15,1853.61
2022-09-21 20:00,SKU_1226,828666,11,23.8,0.39,261.41
2022-09-21 21:00,SKU_1113,256597,30,69.92,0.12,2097.48
2022-09-21 22:00,SKU_1536,575308,26,72.5,0.24,1884.76
2022-09-21 23:00,SKU_1603,704918,16,25.64,0.47,409.77
2022-09-22 00:00,SKU_1971,823571,43,31.59,0.29,1358.08
2022-09-22 01:00,SKU_1086,655568,6,28.86,0.21,172.95
2022-09-22 02:00,SKU_1592,748418,25,26.86,0.16,671.34
2022-09-22 03:00,SKU_1249,242312,20,8.94,0.45,178.35
2022-09-22 04:00,SKU_1249,562757,10,98.73,0.2,987.1
2022-09-22 05:00,SKU_1936,892976,39,93.48,0.48,3645.24
2022-09-22 06:00,SKU_1420,813341,46,63.06,0.33,2900.43
2022-09-22 07:00,SKU_1209,257908,1,74.89,0.37,74.52
2022-09-22 08:00,SKU_1950,376532,44,13.74,0.18,604.38
2022-09-22 09:00,SKU_1520,344335,11,73.29,0.46,805.73
2022-09-22 10:00,SKU_1610,625982,12,75.78,0.04,909.32
2022-09-22 11:00,SKU_1547,227727,20,10.59,0.25,211.55
2022-09-22 12:00,SKU_1056,974634,12,80.09,0.21,960.87
2022-09-22 13:00,SKU_1062,737345,44,11.12,0.09,489.19
2022-09-22 14:00,SKU_1337,623888,16,80.55,0.29,1288.51
2022-09-22 15:00,SKU_1787,411438,15,67.09,0.42,1005.93
2022-09-22 16:00,SKU_1724,663057,26,19.01,0.36,493.9
2022-09-22 17:00,SKU_1814,532636,11,74.85,0.13,823.22
2022-09-22 18:00,SKU_1531,475433,3,42.11,0.46,125.87
2022-09-22 19:00,SKU_1758,202885,2,90.48,0.37,180.59
2022-09-22 20:00,SKU_1005,662143,44,34.66,0.35,1524.69
2022-09-22 21:00,SKU_1584,756820,19,30.28,0.33,574.99
2022-09-22 22:00,SKU_1618,595407,32,43.85,0.35,1402.85
2022-09-22 23:00,SKU_1604,671934,23,21.26,0.28,488.7
2022-09-23 00:00,SKU_1510,534468,44,18.51,0.29,814.15
2022-09-23 01:00,SKU_1796,503051,24,43.98,0.33,1055.19
2022-09-23 02:00,SKU_1460,213947,13,60.31,0.32,783.71
2022-09-23 03:00,SKU_1355,110910,1,50.96,0.45,50.51
2022-09-23 04:00,SKU_1218,707045,39,75.67,0.09,2951.04
2022-09-23 05:00,SKU_1366,584365,5,91.7,0.23,458.27
2022-09-23 06:00,SKU_1888,852249,43,81.24,0.25,3493.07
2022-09-23 07:00,SKU_1560,859510,13,25.52,0.4,331.36
2022-09-23 08:00,SKU_1363,894895,37,46.33,0.43,1713.78
2022-09-23 09:00,SKU_1389,244408,8,36.44,0.4,291.12
2022-09-23 10:00,SKU_1294,650822,49,20.33,0.27,995.9
2022-09-23 11:00,SKU_1504,757729,49,95.58,0.47,4682.95
2022-09-23 12:00,SKU_1287,518597,48,9.95,0.2,477.4
2022-09-23 13:00,SKU_1176,998728,40,8.74,0.02,349.58
2022-09-23 14:00,SKU_1298,447238,30,95.0,0.14,2849.86
2022-09-23 15:00,SKU_1619,974337,44,26.93,0.28,1184.64
2022-09-23 16:00,SKU_1283,592402,28,30.16,0.36,844.12
2022-09-23 17:00,SKU_1812,589706,-39,69.13,0.32,-2696.39
2022-09-23 18:00,SKU_1576,387551,36,20.43,0.25,735.23
2022-09-23 19:00,SKU_1817,948984,20,38.35,0.4,766.6
2022-09-23 20:00,SKU_1053,267011,5,8.31,0.35,41.2
2022-09-23 21:00,SKU_1818,716591,7,61.54,0.38,430.4
2022-09-23 22:00,SKU_1810,359153,30,41.62,0.27,1248.33
2022-09-23 23:00,SKU_1319,519386,-19,23.36,0.11,-443.95
2022-09-24 00:00,SKU_1478,696196,7,67.03,0.39,468.82
2022-09-24 01:00,SKU_1541,224506,11,23.83,0.19,261.94
2022-09-24 02:00,SKU_1757,384513,11,69.03,0.31,759.02
2022-09-24 03:00,SKU_1721,892332,20,48.92,0.18,978.22
2022-09-24 04:00,SKU_1220,140733,33,98.49,0.45,3249.72
2022-09-24 05:00,SKU_1681,973668,15,10.46,0.47,156.43
2022-09-24 06:00,SKU_1933,862129,4,3.89,0.46,15.1
2022-09-24 07:00,SKU_1342,755949,10,19.67,0.09,196.61
2022-09-24 08:00,SKU_1213,946476,-48,-90.03,0.45,4320.99
2022-09-24 09:00,SKU_1321,825959,-39,96.47,0.15,-3762.48
2022-09-24 10:00,SKU_1580,971985,3,74.18,0.09,222.45
2022-09-24 11:00,SKU_1745,839270,24,83.53,0.14,2004.58
2022-09-24 12:00,SKU_1014,450579,2,12.29,0.46,24.12
2022-09-24 13:00,SKU_1956,149008,23,35.47,0.33,815.48
2022-09-24 14:00,SKU_1479,623343,42,70.44,0.11,2958.37
2022-09-24 15:00,SKU_1877,691082,19,43.41,0.37,824.42
2022-09-24 16:00,SKU_1133,179134,8,34.39,0.45,274.67
2022-09-24 17:00,SKU_1717,415034,26,31.27,0.37,812.65
2022-09-24 18:00,SKU_1023,477403,18,5.66,0.16,101.72
2022-09-24 19:00,SKU_1376,534720,44,21.86,0.05,961.79
2022-09-24 20:00,SKU_1596,546590,48,65.68,0.02,3152.62
2022-09-24 21:00,SKU_1141,391548,9,14.07,0.15,126.48
2022-09-24 22:00,SKU_1651,427367,40,16.46,0.17,658.23
2022-09-24 23:00,SKU_1438,887069,36,70.06,0.12,2522.04
2022-09-25 00:00,SKU_1323,845512,9,17.17,0.45,154.08
2022-09-25 01:00,SKU_1121,465330,33,23.31,0.34,768.89
2022-09-25 02:00,SKU_1299,377972,11,8.39,0.01,92.28
2022-09-25 03:00,SKU_1340,284616,42,64.18,0.45,2695.11
2022-09-25 04:00,SKU_1976,584948,41,78.53,0.24,3219.49
2022-09-25 05:00,SKU_1988,726264,24,58.54,0.21,1404.75
2022-09-25 06:00,SKU_1178,669385,24,26.25,0.18,629.82
2022-09-25 07:00,SKU_1207,737559,32,70.84,0.07,2266.81
2022-09-25 08:00,SKU_1977,918454,33,52.35,0.22,1727.33
2022-09-25 09:00,SKU_1165,656490,40,14.7,0.3,587.7
2022-09-25 10:00,SKU_1040,128704,17,19.3,0.07,328.03
2022-09-25 11:00,SKU_1633,191411,26,5.78,0.08,150.2
2022-09-25 12:00,SKU_1555,753976,45,4.39,0.5,197.05
2022-09-25 13:00,SKU_1074,647929,33,17.63,0.12,581.67
2022-09-25 14:00,SKU_1479,399623,2,69.62,0.43,138.81
2022-09-25 15:00,SKU_1347,309843,2,31.46,0.36,62.56
2022-09-25 16:00,SKU_1271,908459,-12,-40.9,1.6983950235622385,489.101604976438
2022-09-25 17:00,SKU_1993,405056,21,75.89,0.29,1593.4
2022-09-25 18:00,SKU_1945,606313,23,13.65,0.11,313.84
2022-09-25 19:00,SKU_1989,470371,22,54.78,0.13,1205.03
2022-09-25 20:00,SKU_1165,585774,36,88.35,0.09,3180.51
2022-09-25 21:00,SKU_1761,302546,1,83.98,0.35,83.63
2022-09-25 22:00,SKU_1085,228773,32,36.26,0.49,1159.83
2022-09-25 23:00,SKU_1900,209658,-37,39.37,0.32,-1457.01
2022-09-26 00:00,SKU_1648,666980,5,49.97,0.44,249.41
2022-09-26 01:00,SKU_1844,723172,36,57.05,0.22,2053.58
2022-09-26 02:00,SKU_1550,656497,25,62.37,0.34,1558.91
2022-09-26 03:00,SKU_1598,812923,22,14.5,0.46,318.54
2022-09-26 04:00,SKU_1154,943170,5,59.99,0.03,299.92
2022-09-26 05:00,SKU_1671,399386,3,50.52,0.35,151.21
2022-09-26 06:00,SKU_1575,207966,-6,-2.6,1.3695395673469268,14.2304604326531
2022-09-26 07:00,SKU_1222,793187,33,30.78,0.15,1015.59
2022-09-26 08:00,SKU_1416,277297,28,55.77,0.3,1561.26
2022-09-26 09:00,SKU_1361,792456,47,82.44,0.22,3874.46
2022-09-26 10:00,SKU_1345,805906,21,27.09,0.24,568.65
2022-09-26 11:00,SKU_1145,952889,16,5.53,0.5,87.98
2022-09-26 12:00,SKU_1715,491401,11,68.18,0.4,749.58
2022-09-26 13:00,SKU_1066,430453,6,1.57,0.46,8.96
2022-09-26 14:00,SKU_1516,710784,19,98.74,0.32,1875.74
2022-09-26 15:00,SKU_1973,785628,38,15.1,0.39,573.41
2022-09-26 16:00,SKU_1058,840714,18,45.4,0.2,817.0
2022-09-26 17:00,SKU_1587,860397,44,16.33,0.4,718.12
2022-09-26 18:00,SKU_1771,210078,10,46.8,0.4,467.6
2022-09-26 19:00,SKU_1759,888297,12,63.32,0.49,759.35
2022-09-26 20:00,SKU_1015,196242,49,96.87,0.38,4746.25
2022-09-26 21:00,SKU_1586,915319,33,24.13,0.48,795.81
2022-09-26 22:00,SKU_1867,543092,15,50.65,0.01,759.74
2022-09-26 23:00,SKU_1485,982479,12,26.13,0.19,313.37
2022-09-27 00:00,SKU_1888,788839,5,14.2,0.29,70.71
2022-09-27 01:00,SKU_1175,228863,1,79.58,0.04,79.54
2022-09-27 02:00,SKU_1321,140478,38,1.18,0.48,44.36
2022-09-27 03:00,SKU_1460,259574,34,28.81,0.12,979.42
2022-09-27 04:00,SKU_1135,875128,12,6.37,0.23,76.21
2022-09-27 05:00,SKU_1427,998182,30,2.69,0.09,80.61
2022-09-27 06:00,SKU_1788,375538,11,56.52,0.22,621.5
2022-09-27 07:00,SKU_1793,329766,9,75.1,0.03,675.87
2022-09-27 08:00,SKU_1997,764622,44,54.31,0.44,2389.2
2022-09-27 09:00,SKU_1930,104487,46,71.89,0.33,3306.61
2022-09-27 10:00,SKU_1910,782701,7,80.05,0.19,560.16
2022-09-27 11:00,SKU_1679,358432,17,47.95,0.18,814.97
2022-09-27 12:00,SKU_1541,208924,26,46.65,0.05,1212.85
2022-09-27 13:00,SKU_1321,885484,27,16.74,0.46,451.52
2022-09-27 14:00,SKU_1335,506786,33,67.21,0.41,2217.52
2022-09-27 15:00,SKU_1780,681556,39,22.24,0.36,867.0
2022-09-27 16:00,SKU_1512,129605,5,64.07,0.2,320.15
2022-09-27 17:00,SKU_1170,695890,37,78.9,0.07,2919.23
2022-09-27 18:00,SKU_1923,782083,-21,-45.33,1.7429796168290874,950.187020383171
2022-09-27 19:00,SKU_1128,300180,23,61.23,0.08,1408.21
2022-09-27 20:00,SKU_1679,964638,30,23.12,0.43,693.17
2022-09-27 21:00,SKU_1417,193375,36,86.88,0.13,3127.55
2022-09-27 22:00,SKU_1396,541923,1,63.18,0.09,63.09
2022-09-27 23:00,SKU_1060,804388,8,52.52,0.45,419.71
2022-09-28 00:00,SKU_1116,980369,1,53.2,0.04,53.16
2022-09-28 01:00,SKU_1833,681209,10,59.31,0.2,592.9
2022-09-28 02:00,SKU_1634,422904,7,62.71,0.31,438.66
2022-09-28 03:00,SKU_1771,765609,38,61.33,0.22,2330.32
2022-09-28 04:00,SKU_1472,692135,3,68.71,0.26,205.87
2022-09-28 05:00,SKU_1737,721835,42,72.98,0.36,3064.8
2022-09-28 06:00,SKU_1396,405983,7,23.74,0.48,165.7
2022-09-28 07:00,SKU_1803,860437,8,80.48,0.05,643.79
2022-09-28 08:00,SKU_1863,663961,34,79.19,0.13,2692.33
2022-09-28 09:00,SKU_1956,627930,40,12.06,0.01,482.39
2022-09-28 10:00,SKU_1697,607866,42,45.31,0.4,1902.62
2022-09-28 11:00,SKU_1596,413905,32,64.03,0.08,2048.88
2022-09-28 12:00,SKU_1217,633910,32,6.42,0.43,205.01
2022-09-28 13:00,SKU_1654,148423,46,87.98,0.38,4046.7
2022-09-28 14:00,SKU_1476,667161,5,27.35,0.02,136.73
2022-09-28 15:00,SKU_1601,859904,-33,-30.34,0.09,1001.13
2022-09-28 16:00,SKU_1852,147565,13,76.51,0.22,994.41
2022-09-28 17:00,SKU_1267,763166,42,71.42,0.29,2999.35
2022-09-28 18:00,SKU_1075,887189,12,97.48,0.4,1169.36
2022-09-28 19:00,SKU_1068,585462,10,39.58,0.32,395.48
2022-09-28 20:00,SKU_1444,106220,1,47.79,0.38,47.41
2022-09-28 21:00,SKU_1297,994840,21,79.31,0.1,1665.41
2022-09-28 22:00,SKU_1473,716139,7,82.9,0.38,579.92
2022-09-28 23:00,SKU_1159,810114,10,7.78,0.31,77.49
2022-09-29 00:00,SKU_1897,979761,17,14.84,0.11,252.17
2022-09-29 01:00,SKU_1007,227636,37,50.61,0.12,1872.45
2022-09-29 02:00,SKU_1730,600846,48,62.11,0.38,2980.9
2022-09-29 03:00,SKU_1484,515721,1,95.02,0.48,94.54
2022-09-29 04:00,SKU_1821,914720,42,36.06,0.3,1514.22
2022-09-29 05:00,SKU_1903,698780,13,57.68,0.31,749.53
2022-09-29 06:00,SKU_1087,381253,23,65.35,0.34,1502.71
2022-09-29 07:00,SKU_1140,873416,49,28.89,0.03,1415.58
2022-09-29 08:00,SKU_1540,496713,-22,-94.3,1.9989456620945152,2072.60105433791
2022-09-29 09:00,SKU_1524,157326,42,22.88,0.33,960.63
2022-09-29 10:00,SKU_1825,109864,19,2.31,0.18,43.71
2022-09-29 11:00,SKU_1574,848877,32,58.22,0.2,1862.84
2022-09-29 12:00,SKU_1342,449706,10,63.75,0.49,637.01
2022-09-29 13:00,SKU_1686,174310,18,60.35,0.0,1086.3
2022-09-29 14:00,SKU_1974,481598,8,25.79,0.21,206.11
2022-09-29 15:00,SKU_1215,343415,16,82.29,0.36,1316.28
2022-09-29 16:00,SKU_1505,907449,35,12.54,0.09,438.81
2022-09-29 17:00,SKU_1746,495037,44,5.0,0.32,219.68
2022-09-29 18:00,SKU_1598,674625,38,26.23,0.49,996.25
2022-09-29 19:00,SKU_1073,538701,49,48.11,0.11,2357.28
2022-09-29 20:00,SKU_1805,183557,-40,-85.85,1.7244657580556093,3432.27553424194
2022-09-29 21:00,SKU_1580,287460,48,22.28,0.05,1069.39
2022-09-29 22:00,SKU_1068,110372,48,81.67,0.18,3919.98
2022-09-29 23:00,SKU_1222,599900,23,60.19,0.22,1384.15
2022-09-30 00:00,SKU_1935,200050,26,76.2,0.02,1981.18
2022-09-30 01:00,SKU_1896,980370,40,44.91,0.44,1795.96
2022-09-30 02:00,SKU_1385,433477,48,4.14,0.23,198.49
2022-09-30 03:00,SKU_1880,378427,23,23.12,0.14,531.62
2022-09-30 04:00,SKU_1284,140857,23,30.88,0.41,709.83
2022-09-30 05:00,SKU_1121,938204,45,8.55,0.05,384.7
2022-09-30 06:00,SKU_1774,815030,7,16.56,0.45,115.47
2022-09-30 07:00,SKU_1732,828493,12,14.2,0.38,170.02
2022-09-30 08:00,SKU_1440,195856,22,15.6,0.05,343.15
